Sample Number,PH,Hardness,Conductivity,Trihalomethanes,Turbidity,Original Potability,Potable by WHO Standards,TestOrTrain,SVM Potability,SVM Test Score,Test/Train for LogReg,Logistic Regression Potability,LogReg Test Score,Test/Train for RanFor,Random Forrest Probability,RanFor Test Score
201,5.56,256.21,369.56,51.15,2.29,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
202,7.89,213.05,326.12,64.66,4.59,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
203,9.6,167.09,335.2,50.64,5.15,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
204,6.96,212.76,378.09,72.09,3.99,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
205,7.67,152.88,401.14,64.29,4.27,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
206,5.38,240.02,551.48,79.78,4.17,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
207,7.02,264.53,412.71,76.02,4.97,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
208,10.03,94.09,388.47,69.27,3.74,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
209,5.5,254.67,469.8,60.05,4.18,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
210,7.54,161.62,440.28,80.24,3.63,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
211,6.85,159.19,558.82,69.77,4.4,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
212,5.91,282.74,695.37,89.8,3.66,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
213,9.57,173.11,492.41,48.48,4.2,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
214,4.3,278.15,330.07,70.67,4.16,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
215,8.53,157.7,498.65,52.03,3.78,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
216,8.07,174.12,497.02,46.21,3.76,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
217,9.16,186.67,425.75,112.62,4.53,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
218,8.85,188.92,479.79,77.67,4.01,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
219,9.5,185.88,409.45,63.36,4.17,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
220,8.05,198.99,328.43,42.75,3.63,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
221,6.43,188.98,502.99,96.82,3.73,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
222,7.76,213.05,543.53,107.19,4.17,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
223,5.12,225.66,356.86,77.39,3.94,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
224,7.48,218.26,518.38,56.71,4.26,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
225,7.06,140.61,402.59,29.47,3.4,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
226,6.88,190.84,349.19,68.41,4.55,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
227,4.81,250.18,607.03,62.51,3.02,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
228,4.79,234.89,444.85,89.01,2.9,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
229,6.51,240.29,265.25,93.17,4.5,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
230,5.63,226.83,351.16,35.18,5.05,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
231,5.97,194.8,406.81,48.17,4.18,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
232,6.32,180.97,307.69,93.59,2.65,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
233,5.99,224.61,604.63,65.12,4.84,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
234,10.27,163.62,446.45,82.45,3.18,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
235,6.11,249.14,314.97,88.66,3.1,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
236,9.44,73.49,458.68,50.85,3.49,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
237,6.89,223.6,386.62,67.92,4.56,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
238,6.51,169.22,296.07,74.08,4.4,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
239,5.77,213.36,465.56,59.96,6.49,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
240,9.74,166.95,369.59,68.51,2.57,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
241,5.54,185.67,517.94,49.37,3.67,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
242,6.45,240.24,473.75,84.02,3.62,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
243,8.54,181.41,393.89,82.72,2.32,True,False,Test,True,0.6705298013245033,Test,True,0.6705298013245033,Test,True,0.6705298013245033
244,6.66,199.59,347.35,61.16,2.23,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
245,8.74,194.68,333.62,67.25,3.8,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
246,7.15,196.56,520.11,66.81,4.03,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
247,5.04,232.23,529.05,38.35,3.6,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
248,6.26,208.38,380.24,68.44,4.21,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
249,5.77,272.47,424.46,60.82,3.9,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
250,7.09,206.36,369.97,66.67,5.66,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
251,8.03,158.04,431.3,59.97,4.39,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
252,4.73,249.67,411.11,78.82,3.16,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
253,8.2,214.52,403.19,72.76,3.22,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
254,6.44,196.62,352.35,33.05,4.5,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
255,7.04,179.65,593.4,58.36,4.37,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
256,6.95,220.96,368.0,53.01,4.82,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
257,5.74,188.22,498.14,53.51,3.32,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
258,5.6,177.21,552.31,57.82,5.24,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
259,7.35,193.63,557.5,61.08,3.66,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
260,6.26,206.89,567.03,73.02,4.01,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
261,9.93,208.49,482.84,85.83,4.05,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
262,4.96,166.26,449.15,63.43,3.9,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
263,6.46,192.26,517.43,51.8,2.64,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
264,6.54,214.64,532.57,90.91,4.53,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
265,6.25,225.78,484.59,67.4,2.72,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
266,7.97,180.53,386.06,67.27,4.07,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
267,7.61,223.29,370.27,73.76,3.15,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
268,6.89,173.33,441.0,89.01,5.45,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
269,9.88,208.91,442.34,66.82,4.22,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
270,7.64,178.27,394.18,81.99,4.5,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
271,6.96,223.6,530.22,70.43,3.45,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
272,8.06,208.04,423.42,75.45,3.6,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
273,7.24,213.42,325.39,60.57,3.83,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
274,7.49,199.68,444.68,43.14,5.05,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
275,8.41,234.88,519.03,55.63,2.98,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
276,6.14,175.27,469.98,83.28,3.48,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
277,6.38,243.69,437.73,54.93,4.14,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
278,9.46,225.4,485.7,62.3,2.85,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
279,5.87,153.67,352.46,65.23,5.12,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
280,7.86,210.95,374.07,72.8,3.42,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
281,6.73,201.13,325.54,58.96,4.41,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
282,9.11,205.94,422.04,77.8,4.57,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
283,8.08,174.16,589.55,39.53,3.61,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
284,7.08,232.58,380.46,41.95,3.7,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
285,8.04,169.69,430.84,76.33,3.16,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
286,7.04,192.96,381.36,88.3,3.99,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
287,5.48,166.16,306.36,64.14,4.06,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
288,8.53,248.58,341.76,78.71,2.54,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
289,7.27,176.85,445.04,87.07,3.36,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
290,7.24,202.0,534.8,82.95,3.78,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
291,8.69,144.24,517.43,42.39,2.28,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
292,8.64,168.61,419.79,33.64,4.19,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
293,7.18,180.85,358.06,83.33,3.88,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
294,7.16,203.78,415.58,90.18,3.35,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
295,6.35,206.27,389.68,60.29,2.86,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
296,6.68,238.51,326.03,46.09,2.96,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
297,5.45,201.38,365.09,65.94,3.95,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
298,7.54,185.83,444.12,49.07,4.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
299,4.37,188.65,456.31,46.7,4.65,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
300,10.32,217.27,492.21,72.28,3.41,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
301,6.6,198.32,447.99,59.83,4.7,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
302,7.92,173.36,471.37,68.0,3.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
303,8.24,190.06,377.68,37.71,4.94,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
304,4.78,196.27,459.08,84.58,4.38,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
305,5.9,201.86,434.72,59.97,4.59,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
306,7.71,178.92,518.04,63.16,3.86,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
307,7.82,190.31,379.22,73.43,3.1,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
308,6.14,168.44,494.13,60.26,3.84,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
309,5.04,193.17,444.45,66.54,4.54,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
310,8.68,200.74,441.3,74.59,4.98,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
311,7.69,221.36,529.75,84.7,4.98,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
312,5.67,184.78,409.48,31.94,3.27,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
313,6.62,204.34,413.0,62.52,2.84,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
314,6.54,195.57,530.8,68.14,2.36,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
315,6.34,158.34,334.94,38.1,5.46,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
316,5.98,181.26,543.35,60.21,4.25,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
317,6.43,178.33,566.75,60.74,6.03,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
318,6.11,191.76,375.55,73.79,4.88,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
319,5.84,168.3,506.76,80.42,4.14,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
320,5.35,184.78,492.14,87.3,2.95,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
321,5.39,212.59,355.55,64.21,3.66,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
322,9.92,207.07,278.75,44.3,4.12,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
323,9.42,173.64,596.83,105.27,4.6,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
324,7.29,202.33,379.27,64.02,4.24,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
325,5.61,152.95,596.08,49.43,4.64,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
326,5.7,233.52,509.77,73.75,3.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
327,5.41,226.59,420.12,58.85,4.09,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
328,5.02,169.4,467.22,23.79,4.29,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
329,7.03,202.81,471.13,63.75,5.99,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
