,Unnamed: 0,ph,Hardness,Conductivity,Trihalomethanes,Turbidity,Original_Potability,SampleNumber,ph_rank,Hardness_rank,Conductivity_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Hardness_Safe,ph_safe,Conductivity_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Conductivity_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Conductivity_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct,Potable_WHO_Standards,Unnamed: 0,TestOrTrain,SVM_Potability,SVM Test Score,Unnamed: 0,TestOrTrain,Logistic_Regression_Potability,SVM Test Score,Unnamed: 0,TestOrTrain,Random_Forrest_Potability,SVM Test Score
91,91,5.77,155.05,313.7,85.69,4.69,False,151,540.0,155.05,246,2773.0,2690,1184.0,True,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,91,Test,False,0.6705298013245033,91,Test,False,0.6705298013245033,91,Test,False,0.6705298013245033
92,92,6.58,197.23,254.39,73.75,4.58,False,152,1022.0,197.23,13,2100.0,2549,724.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,92,Train,False,0.6705298013245033,92,Train,False,0.6705298013245033,92,Train,False,0.6705298013245033
93,93,4.8,180.77,587.4,62.03,4.42,False,153,194.0,180.77,3179,1196.0,2360,1682.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,93,Train,False,0.6705298013245033,93,Train,False,0.6705298013245033,93,Train,False,0.6705298013245033
94,94,6.91,216.79,356.46,61.12,2.12,False,155,1282.0,216.79,703,1129.0,32,748.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,94,Train,False,0.6705298013245033,94,Train,False,0.6705298013245033,94,Train,False,0.6705298013245033
95,95,7.73,233.95,472.26,36.58,3.72,False,159,1861.0,233.95,2325,121.0,1232,1370.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,95,Train,False,0.6705298013245033,95,Train,False,0.6705298013245033,95,Train,False,0.6705298013245033
96,96,8.93,241.88,380.2,75.86,4.6,False,161,2459.0,241.88,1016,2244.0,2600,1495.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,96,Test,False,0.6705298013245033,96,Test,False,0.6705298013245033,96,Test,False,0.6705298013245033
97,97,6.21,153.22,481.2,62.72,4.33,False,162,776.0,153.22,2451,1251.0,2228,1682.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,97,Train,False,0.6705298013245033,97,Train,False,0.6705298013245033,97,Train,False,0.6705298013245033
98,98,6.13,141.49,415.01,50.69,4.63,False,163,723.0,141.49,1538,499.0,2632,1497.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,98,Train,False,0.6705298013245033,98,Train,False,0.6705298013245033,98,Train,False,0.6705298013245033
99,99,7.31,274.7,415.61,68.94,3.7,False,165,1579.0,274.7,1544,1750.0,1191,1441.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,99,Test,False,0.6705298013245033,99,Test,False,0.6705298013245033,99,Test,False,0.6705298013245033
100,100,8.64,201.57,309.98,68.66,5.26,False,167,2356.0,201.57,219,1720.0,3130,1694.0,False,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,100,Test,False,0.6705298013245033,100,Test,False,0.6705298013245033,100,Test,False,0.6705298013245033
101,101,8.15,127.14,487.91,90.62,2.91,False,169,2141.0,127.14,2527,2923.0,286,759.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,101,Test,False,0.6705298013245033,101,Test,False,0.6705298013245033,101,Test,False,0.6705298013245033
102,102,8.29,206.16,399.48,79.95,3.95,False,170,2215.0,206.16,1302,2509.0,1637,1588.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,102,Train,False,0.6705298013245033,102,Train,False,0.6705298013245033,102,Train,False,0.6705298013245033
103,103,7.83,190.8,507.45,85.01,4.59,False,174,1942.0,190.8,2735,2742.0,2568,1321.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,103,Train,False,0.6705298013245033,103,Train,False,0.6705298013245033,103,Train,False,0.6705298013245033
104,104,4.43,139.69,434.78,63.04,4.38,False,175,133.0,139.69,1830,1281.0,2304,2074.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,104,Test,False,0.6705298013245033,104,Test,False,0.6705298013245033,104,Test,False,0.6705298013245033
105,105,7.24,201.19,579.22,62.65,3.56,False,176,1528.0,201.19,3159,1245.0,982,1651.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,105,Test,False,0.6705298013245033,105,Test,False,0.6705298013245033,105,Test,False,0.6705298013245033
106,106,6.87,174.18,484.12,65.3,3.82,False,178,1249.0,174.18,2483,1460.0,1415,1209.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,106,Train,False,0.6705298013245033,106,Train,False,0.6705298013245033,106,Train,False,0.6705298013245033
107,107,6.13,200.28,341.39,79.55,4.62,False,179,725.0,200.28,506,2483.0,2614,1525.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,107,Train,False,0.6705298013245033,107,Train,False,0.6705298013245033,107,Train,False,0.6705298013245033
108,108,7.92,278.06,358.78,56.84,3.66,False,180,1999.0,278.06,732,829.0,1118,1584.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,108,Train,False,0.6705298013245033,108,Train,False,0.6705298013245033,108,Train,False,0.6705298013245033
109,109,6.51,181.87,475.34,52.44,4.85,False,181,978.0,181.87,2374,588.0,2844,1846.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,109,Test,False,0.6705298013245033,109,Test,False,0.6705298013245033,109,Test,False,0.6705298013245033
110,110,5.32,232.37,580.9,55.31,2.88,False,182,340.0,232.37,3165,744.0,265,1752.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,110,Train,False,0.6705298013245033,110,Train,False,0.6705298013245033,110,Train,False,0.6705298013245033
111,111,6.77,168.94,289.54,62.0,5.22,False,183,1173.0,168.94,105,1189.0,3112,1372.0,True,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,111,Train,False,0.6705298013245033,111,Train,False,0.6705298013245033,111,Train,False,0.6705298013245033
112,112,5.88,141.62,538.5,67.91,4.03,False,184,583.0,141.62,2978,1659.0,1751,1130.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,112,Train,False,0.6705298013245033,112,Train,False,0.6705298013245033,112,Train,False,0.6705298013245033
113,113,6.34,225.03,435.5,80.67,3.69,False,186,860.0,225.03,1841,2545.0,1172,1286.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,113,Train,False,0.6705298013245033,113,Train,False,0.6705298013245033,113,Train,False,0.6705298013245033
114,114,5.65,146.59,272.44,87.82,5.2,False,188,479.0,146.59,40,2850.0,3096,1131.0,True,False,True,False,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,114,Test,False,0.6705298013245033,114,Test,False,0.6705298013245033,114,Test,False,0.6705298013245033
115,115,6.63,112.3,327.25,85.79,4.19,False,189,1063.0,112.3,349,2780.0,2011,1658.0,True,True,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,115,Train,False,0.6705298013245033,115,Train,False,0.6705298013245033,115,Train,False,0.6705298013245033
116,116,7.79,176.87,371.22,76.29,4.17,False,190,1913.0,176.87,893,2265.0,1975,1082.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,116,Test,False,0.6705298013245033,116,Test,False,0.6705298013245033,116,Test,False,0.6705298013245033
117,117,7.36,185.69,419.26,64.68,4.41,False,192,1614.0,185.69,1599,1417.0,2341,1286.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,117,Train,False,0.6705298013245033,117,Train,False,0.6705298013245033,117,Train,False,0.6705298013245033
118,118,9.32,129.82,499.84,82.84,4.21,False,193,2565.0,129.82,2656,2647.0,2028,1171.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,118,Test,False,0.6705298013245033,118,Test,False,0.6705298013245033,118,Test,False,0.6705298013245033
119,119,3.72,248.86,427.5,38.6,2.72,False,194,52.0,248.86,1723,144.0,174,1577.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,119,Train,False,0.6705298013245033,119,Train,False,0.6705298013245033,119,Train,False,0.6705298013245033
120,120,9.87,214.17,424.29,70.07,3.36,False,196,2660.0,214.17,1671,1841.0,705,1077.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,120,Train,False,0.6705298013245033,120,Train,False,0.6705298013245033,120,Train,False,0.6705298013245033
121,121,4.13,125.47,445.24,86.43,4.46,False,199,92.0,125.47,1994,2801.0,2405,1359.0,True,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,121,Train,False,0.6705298013245033,121,Train,False,0.6705298013245033,121,Train,False,0.6705298013245033
122,122,5.97,230.45,327.79,39.55,5.43,False,200,632.0,230.45,359,157.0,3176,1056.0,False,False,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,122,Train,False,0.6705298013245033,122,Train,False,0.6705298013245033,122,Train,False,0.6705298013245033
123,123,8.37,183.5,493.47,87.03,3.63,False,202,2249.0,183.5,2593,2827.0,1074,1110.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,123,Train,False,0.6705298013245033,123,Train,False,0.6705298013245033,123,Train,False,0.6705298013245033
124,124,7.9,154.27,407.73,63.02,4.24,False,206,1990.0,154.27,1431,1279.0,2065,1309.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,124,Train,False,0.6705298013245033,124,Train,False,0.6705298013245033,124,Train,False,0.6705298013245033
125,125,7.95,269.81,425.63,56.64,3.7,False,207,2017.0,269.81,1693,819.0,1199,1510.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,125,Train,False,0.6705298013245033,125,Train,False,0.6705298013245033,125,Train,False,0.6705298013245033
126,126,10.03,224.27,517.51,65.36,4.18,False,208,2684.0,224.27,2818,1472.0,1995,1779.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,126,Train,False,0.6705298013245033,126,Train,False,0.6705298013245033,126,Train,False,0.6705298013245033
127,127,6.49,225.48,324.51,97.11,4.59,False,209,960.0,225.48,322,3029.0,2576,1677.0,False,False,True,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,127,Train,False,0.6705298013245033,127,Train,False,0.6705298013245033,127,Train,False,0.6705298013245033
128,128,5.87,207.73,465.62,77.82,4.69,False,210,578.0,207.73,2240,2373.0,2691,1670.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,128,Test,False,0.6705298013245033,128,Test,False,0.6705298013245033,128,Test,False,0.6705298013245033
129,129,5.3,160.97,497.79,61.12,4.17,False,212,338.0,160.97,2633,1127.0,1963,1642.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,129,Train,False,0.6705298013245033,129,Train,False,0.6705298013245033,129,Train,False,0.6705298013245033
130,130,7.09,189.15,400.9,63.9,3.42,False,216,1427.0,189.15,1329,1353.0,784,590.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,130,Train,False,0.6705298013245033,130,Train,False,0.6705298013245033,130,Train,False,0.6705298013245033
131,131,7.96,276.73,514.42,60.56,3.45,False,218,2027.0,276.73,2788,1084.0,836,1494.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,131,Train,False,0.6705298013245033,131,Train,False,0.6705298013245033,131,Train,False,0.6705298013245033
132,132,8.88,228.92,474.77,52.58,4.01,False,219,2442.0,228.92,2361,595.0,1717,1513.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,132,Train,False,0.6705298013245033,132,Train,False,0.6705298013245033,132,Train,False,0.6705298013245033
133,133,6.61,141.13,374.77,74.3,3.54,False,221,1048.0,141.13,942,2135.0,958,1264.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,133,Train,False,0.6705298013245033,133,Train,False,0.6705298013245033,133,Train,False,0.6705298013245033
134,134,7.74,137.32,595.33,63.04,2.15,False,222,1867.0,137.32,3203,1282.0,33,1579.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,134,Train,False,0.6705298013245033,134,Train,False,0.6705298013245033,134,Train,False,0.6705298013245033
135,135,9.93,238.71,405.9,59.46,4.7,False,223,2674.0,238.71,1407,982.0,2709,1126.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,135,Train,False,0.6705298013245033,135,Train,False,0.6705298013245033,135,Train,False,0.6705298013245033
136,136,9.0,202.99,366.49,55.7,4.9,False,224,2480.0,202.99,826,769.0,2889,1540.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,136,Train,False,0.6705298013245033,136,Train,False,0.6705298013245033,136,Train,False,0.6705298013245033
137,137,5.1,273.41,513.88,61.43,4.35,False,225,276.0,273.41,2786,1151.0,2247,2290.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,137,Train,False,0.6705298013245033,137,Train,False,0.6705298013245033,137,Train,False,0.6705298013245033
138,138,8.59,263.76,588.85,86.19,4.75,False,226,2343.0,263.76,3184,2798.0,2756,1764.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,138,Test,False,0.6705298013245033,138,Test,False,0.6705298013245033,138,Test,False,0.6705298013245033
139,139,7.08,112.82,434.75,94.16,3.89,False,227,1425.0,112.82,1829,2995.0,1528,1161.0,True,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,139,Train,False,0.6705298013245033,139,Train,False,0.6705298013245033,139,Train,False,0.6705298013245033
140,140,7.68,180.7,469.84,61.8,3.78,False,228,1831.0,180.7,2287,1176.0,1341,1134.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,140,Test,False,0.6705298013245033,140,Test,False,0.6705298013245033,140,Test,False,0.6705298013245033
141,141,4.44,178.96,429.54,56.35,3.27,False,231,135.0,178.96,1749,803.0,610,1292.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,141,Train,False,0.6705298013245033,141,Train,False,0.6705298013245033,141,Train,False,0.6705298013245033
142,142,6.98,183.24,470.08,66.0,4.77,False,232,1351.0,183.24,2291,1515.0,2774,1772.0,True,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,142,Train,False,0.6705298013245033,142,Train,False,0.6705298013245033,142,Train,False,0.6705298013245033
143,143,6.62,203.03,410.24,65.02,2.92,False,233,1059.0,203.03,1454,1441.0,294,1001.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,143,Train,False,0.6705298013245033,143,Train,False,0.6705298013245033,143,Train,False,0.6705298013245033
144,144,3.66,201.1,291.15,75.1,3.32,False,234,44.0,201.1,115,2193.0,669,1130.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,144,Train,False,0.6705298013245033,144,Train,False,0.6705298013245033,144,Train,False,0.6705298013245033
145,145,4.81,205.21,414.03,47.4,5.19,False,235,198.0,205.21,1518,375.0,3094,1487.0,False,False,False,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,145,Train,False,0.6705298013245033,145,Train,False,0.6705298013245033,145,Train,False,0.6705298013245033
146,146,7.44,208.09,522.79,65.31,3.73,False,238,1672.0,208.09,2860,1463.0,1242,1770.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,146,Test,False,0.6705298013245033,146,Test,False,0.6705298013245033,146,Test,False,0.6705298013245033
147,147,4.72,252.27,411.3,66.73,3.92,False,239,174.0,252.27,1473,1571.0,1576,1395.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,147,Train,False,0.6705298013245033,147,Train,False,0.6705298013245033,147,Train,False,0.6705298013245033
148,148,9.38,265.06,503.17,99.02,4.03,False,240,2574.0,265.06,2691,3045.0,1757,1030.0,False,False,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,148,Test,False,0.6705298013245033,148,Test,False,0.6705298013245033,148,Test,False,0.6705298013245033
149,149,7.81,187.32,351.19,68.49,4.03,False,241,1927.0,187.32,627,1706.0,1755,1396.0,True,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,True,149,Train,False,0.6705298013245033,149,Train,False,0.6705298013245033,149,Train,False,0.6705298013245033
150,150,9.41,216.76,347.98,32.11,3.1,False,243,2580.0,216.76,585,62.0,447,1169.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,150,Train,False,0.6705298013245033,150,Train,False,0.6705298013245033,150,Train,False,0.6705298013245033
151,151,6.32,207.26,491.77,74.5,4.5,False,244,846.0,207.26,2576,2152.0,2460,1079.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,151,Train,False,0.6705298013245033,151,Train,False,0.6705298013245033,151,Train,False,0.6705298013245033
152,152,6.58,272.98,351.48,79.26,4.2,False,248,1025.0,272.98,628,2460.0,2024,1740.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,152,Test,False,0.6705298013245033,152,Test,False,0.6705298013245033,152,Test,False,0.6705298013245033
153,153,6.76,231.26,385.11,79.3,5.16,False,249,1163.0,231.26,1089,2464.0,3076,1659.0,False,True,True,True,False,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,153,Test,False,0.6705298013245033,153,Test,False,0.6705298013245033,153,Test,False,0.6705298013245033
154,154,9.45,145.81,592.66,77.58,3.88,True,250,2586.0,145.81,3195,2354.0,1505,1418.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,154,Train,True,0.6705298013245033,154,Train,True,0.6705298013245033,154,Train,True,0.6705298013245033
155,155,9.02,128.1,451.14,73.78,3.99,True,251,2488.0,128.1,2078,2104.0,1684,1595.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,155,Test,True,0.6705298013245033,155,Test,True,0.6705298013245033,155,Test,True,0.6705298013245033
156,156,6.8,242.01,376.46,73.78,3.85,True,253,1205.0,242.01,962,2103.0,1471,1583.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,156,Test,True,0.6705298013245033,156,Test,True,0.6705298013245033,156,Test,True,0.6705298013245033
157,157,7.17,203.41,315.55,74.41,3.94,True,254,1488.0,203.41,261,2146.0,1617,1256.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,157,Train,True,0.6705298013245033,157,Train,True,0.6705298013245033,157,Train,True,0.6705298013245033
158,158,7.66,236.96,416.62,85.85,2.44,True,255,1817.0,236.96,1557,2784.0,85,640.0,False,True,False,False,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,158,Train,True,0.6705298013245033,158,Train,True,0.6705298013245033,158,Train,True,0.6705298013245033
159,159,8.32,207.25,358.73,60.91,4.05,True,256,2235.0,207.25,731,1106.0,1781,1845.0,False,True,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,159,Test,True,0.6705298013245033,159,Test,True,0.6705298013245033,159,Test,True,0.6705298013245033
160,160,9.8,98.77,512.43,59.45,2.76,True,258,2649.0,98.77,2776,980.0,198,1688.0,True,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,160,Test,True,0.6705298013245033,160,Test,True,0.6705298013245033,160,Test,True,0.6705298013245033
161,161,6.1,215.27,417.84,62.51,3.54,True,259,705.0,215.27,1576,1231.0,955,1278.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,161,Train,True,0.6705298013245033,161,Train,True,0.6705298013245033,161,Train,True,0.6705298013245033
162,162,5.0,280.08,297.61,70.56,3.4,True,260,245.0,280.08,151,1877.0,770,1094.0,False,False,True,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,162,Train,True,0.6705298013245033,162,Train,True,0.6705298013245033,162,Train,True,0.6705298013245033
163,163,4.82,217.69,481.48,77.69,4.38,True,261,199.0,217.69,2455,2362.0,2291,1658.0,False,False,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,163,Train,True,0.6705298013245033,163,Train,True,0.6705298013245033,163,Train,True,0.6705298013245033
164,164,6.55,278.59,497.32,79.32,3.61,True,262,999.0,278.59,2629,2467.0,1047,1662.0,False,True,False,True,True,1101,961,794,1623,1827,33.61,29.33,24.24,49.54,55.77,False,164,Train,True,0.6705298013245033,164,Train,True,0.6705298013245033,164,Train,True,0.6705298013245033
