ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,SampleNumber,ph_rank,Hardness_rank,Solids_rank,Chloramines_rank,Sulfate_rank,Conductivity_rank,Organic_carbon_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Average_Rank_2,Hardness_Safe,ph_safe,Solids_safe,Chloramines_safe,Sulfate_safe,Conductivity_safe,Organic_carbon_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Solids_safe_qty,Chloramines_safe_qty,Sulfate_safe_qty,Conductivity_safe_qty,Organic_carbon_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Solids_safe_pct,Chloramines_safe_pct,Sulfate_safe_pct,Conductivity_safe_pct,Organic_carbon_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct
7.14,210.5,17506.61,7.3,301.64,304.24,13.08,64.23,2.96,1,2723,1461.0,210.5,1102,1800,507.0,188,1187,1386.0,343,805.0,144,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.08,201.94,20555.97,1.92,341.6,435.51,12.23,69.29,2.97,1,2401,89.0,201.94,1597,5,1487.0,1842,869,1787.0,348,810.0,146,False,False,False,True,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.14,111.99,11288.63,5.84,389.23,315.23,12.98,81.16,4.51,1,2777,286.0,111.99,273,634,2275.0,256,1157,2566.0,2467,816.0,151,True,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.46,222.89,14450.18,6.79,293.75,433.15,9.07,67.91,3.32,0,2965,2588.0,222.89,649,1355,369.0,1805,199,1658.0,674,817.0,152,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.3,227.01,7323.3,7.49,326.7,412.9,12.91,68.75,2.01,1,1151,118.0,227.01,67,1961,1084.0,1496,1135,1725.0,23,818.0,153,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.3,278.15,19672.49,4.96,414.64,330.07,11.29,70.67,4.16,1,346,115.0,278.15,1435,261,2415.0,384,595,1886.0,1958,819.0,154,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.65,188.71,13207.86,6.83,335.24,399.69,10.69,43.95,3.64,1,3138,2362.0,188.71,486,1393,1313.0,1307,439,266.0,1102,819.0,155,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.06,160.77,14775.15,7.48,305.83,327.27,12.31,69.04,3.47,0,136,681.0,160.77,690,1953,588.0,350,902,1766.0,860,819.0,156,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.32,217.27,10676.51,3.45,397.75,492.21,12.81,72.28,3.41,0,469,2719.0,217.27,239,49,2343.0,2582,1087,1987.0,774,825.0,159,False,False,False,True,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.59,220.82,8730.31,8.32,300.22,412.71,6.48,80.64,3.17,0,1705,448.0,220.82,126,2590,482.0,1492,34,2543.0,500,827.0,161,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
12.25,217.37,11318.14,8.47,375.89,347.65,9.76,73.83,3.53,0,1303,2781.0,217.37,278,2682,2125.0,576,279,2110.0,951,831.0,164,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.51,192.23,12137.1,5.23,433.02,405.49,8.51,54.92,4.57,1,2334,419.0,192.23,365,351,2466.0,1402,132,717.0,2542,831.0,165,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.75,198.84,18939.94,7.38,316.82,368.4,9.98,65.25,3.14,0,1033,1880.0,198.84,1316,1852,812.0,850,307,1459.0,468,832.0,166,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.04,190.16,29258.74,4.99,300.48,332.36,11.06,116.16,3.53,1,1156,253.0,190.16,2644,278,488.0,407,529,3111.0,954,834.0,167,True,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.98,166.85,18622.44,6.61,353.34,333.97,12.53,48.46,3.53,0,2871,1349.0,166.85,1281,1202,1752.0,427,995,406.0,944,836.0,169,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.83,164.27,14015.04,6.06,281.68,389.98,14.84,44.37,3.15,0,1881,1217.0,164.27,602,767,233.0,1159,1866,277.0,476,839.0,171,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.61,204.57,16615.91,5.62,316.1,341.52,15.17,73.45,3.47,0,1365,463.0,204.57,961,511,793.0,508,1998,2083.0,855,840.0,172,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.62,196.61,27080.27,7.38,345.18,329.02,8.55,60.14,2.39,0,1059,1800.0,196.61,2427,1860,1568.0,376,135,1042.0,73,845.0,174,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.14,209.36,21407.61,4.42,230.56,378.9,2.2,86.74,4.19,1,785,285.0,209.36,1702,150,23.0,998,1,2814.0,2008,845.0,175,False,False,False,False,True,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.27,168.69,13181.67,6.38,298.31,294.3,12.37,79.21,4.41,0,1428,2200.0,168.69,483,1026,445.0,129,928,2458.0,2337,845.0,176,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.0,196.0,16136.43,5.69,301.98,336.91,11.99,43.91,4.32,1,1195,648.0,196.0,895,548,515.0,455,794,265.0,2192,847.0,177,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.58,188.31,28748.69,7.54,326.68,280.47,8.4,54.92,2.56,0,5,445.0,188.31,2600,2000,1082.0,68,126,718.0,117,850.0,180,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.08,232.58,26177.79,3.91,334.16,380.46,9.63,41.95,3.7,0,449,1420.0,232.58,2322,80,1287.0,1022,258,212.0,1193,851.0,183,False,True,False,True,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.67,205.6,11579.44,4.26,356.14,407.72,10.83,83.24,4.59,1,2042,1822.0,205.6,304,124,1796.0,1430,475,2664.0,2570,851.0,184,False,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.71,226.43,8238.29,7.69,289.92,284.77,11.87,51.88,4.07,0,2506,1125.0,226.43,102,2141,324.0,82,757,554.0,1812,853.0,186,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.14,153.24,11553.04,8.44,329.4,278.48,11.27,81.72,3.79,0,656,1466.0,153.24,297,2670,1166.0,60,587,2600.0,1362,855.0,187,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.62,204.34,21443.26,5.98,312.32,413.0,11.97,62.52,2.84,0,490,1061.0,204.34,1706,713,707.0,1501,784,1233.0,239,858.0,189,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.57,192.65,14598.95,6.16,314.14,343.9,17.34,53.09,2.82,1,1194,1015.0,192.65,667,845,752.0,532,2680,623.0,232,858.0,190,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.21,176.64,34727.41,5.16,287.71,332.2,10.33,77.26,3.5,0,1741,1515.0,176.64,2994,322,307.0,406,358,2329.0,894,858.0,191,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.35,232.67,11797.92,7.82,312.99,371.91,11.98,65.8,3.31,0,1013,353.0,232.67,331,2240,727.0,904,789,1500.0,662,860.0,193,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.49,216.38,9465.32,4.95,341.46,501.35,11.25,52.95,3.75,1,2037,1716.0,216.38,160,255,1480.0,2672,581,616.0,1281,861.0,195,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.12,156.7,18730.81,3.61,282.34,347.72,15.93,79.5,3.45,0,12,1451.0,156.7,1293,54,244.0,577,2256,2480.0,831,861.0,196,True,True,False,True,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.58,196.13,16609.93,6.67,323.37,304.71,12.5,85.68,3.92,0,1280,1030.0,196.13,960,1263,991.0,189,980,2771.0,1583,862.0,198,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.34,214.07,14619.63,6.58,316.0,370.8,12.22,83.67,3.79,0,1664,856.0,214.07,672,1179,790.0,887,867,2685.0,1355,862.0,199,False,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.39,187.64,10603.1,7.84,352.84,376.24,13.37,58.95,2.83,0,538,2263.0,187.64,235,2263,1740.0,960,1294,956.0,235,862.0,200,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.89,201.43,20526.05,5.63,299.02,303.88,15.25,71.54,3.3,0,1357,1985.0,201.43,1593,516,459.0,186,2031,1942.0,652,863.0,201,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.37,179.52,22022.63,5.22,339.49,396.7,13.7,110.43,2.79,0,1876,2253.0,179.52,1796,344,1433.0,1250,1407,3101.0,211,865.0,202,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.39,185.84,17258.11,7.33,330.13,326.43,11.65,47.64,3.64,1,2761,898.0,185.84,1057,1819,1179.0,344,684,378.0,1103,865.0,203,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.06,191.28,29298.36,6.13,356.65,278.5,12.61,65.51,3.13,0,1762,2087.0,191.28,2647,821,1812.0,61,1019,1480.0,464,867.0,206,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.79,192.18,28086.87,7.16,329.71,327.38,10.68,52.42,1.96,0,2239,1908.0,192.18,2535,1670,1173.0,353,437,585.0,17,867.0,207,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.61,248.04,14609.98,6.36,322.36,275.32,11.71,94.78,4.58,0,2299,1785.0,248.04,670,999,964.0,47,704,3002.0,2554,870.0,209,False,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.42,243.3,320.94,4.6,336.1,361.1,20.42,87.05,3.47,0,2906,1663.0,243.3,1,177,1342.0,763,3179,2828.0,862,871.0,210,False,True,True,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
2.54,100.81,19872.85,5.01,418.0,420.83,13.98,85.94,2.84,1,2343,11.0,100.81,1459,285,2431.0,1624,1531,2790.0,237,873.0,211,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.0,161.0,21111.66,4.34,301.31,384.75,9.26,71.0,4.18,1,1510,646.0,161.0,1664,134,504.0,1081,220,1909.0,1980,873.0,212,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.52,212.3,28553.56,7.23,342.6,341.74,9.0,60.73,2.17,0,2162,2301.0,212.3,2584,1721,1505.0,511,188,1097.0,34,875.0,214,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.7,169.94,7028.84,8.99,317.83,289.54,8.07,63.66,4.14,0,2636,169.0,169.94,61,2905,835.0,104,102,1327.0,1914,876.0,216,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.2,173.12,11178.4,5.89,343.21,390.07,14.16,65.43,3.81,0,1435,307.0,173.12,265,666,1518.0,1162,1608,1475.0,1383,876.0,217,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.97,158.04,12256.68,7.11,371.52,382.44,14.41,78.1,2.96,0,1416,1336.0,158.04,381,1619,2062.0,1043,1730,2393.0,334,878.0,220,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.2,214.52,10389.54,6.3,327.19,403.19,15.07,72.76,3.22,1,407,2166.0,214.52,218,951,1097.0,1366,1956,2026.0,560,878.0,222,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.51,158.73,23029.66,6.82,286.52,307.38,9.71,79.85,3.76,0,76,35.0,158.73,1940,1384,293.0,206,274,2501.0,1307,878.0,224,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.76,173.64,15548.42,5.02,330.39,520.64,11.15,87.48,3.26,0,864,1891.0,173.64,809,287,1183.0,2845,561,2844.0,595,878.0,225,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.57,160.22,23683.11,4.29,360.29,490.51,9.03,67.48,2.8,0,1066,2331.0,160.22,2023,128,1879.0,2555,191,1628.0,222,880.0,226,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.22,180.19,13579.55,5.99,317.96,421.96,12.37,63.45,3.75,0,1283,1516.0,180.19,534,720,839.0,1640,930,1311.0,1277,880.0,227,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.7,121.58,16978.93,6.81,354.25,368.22,13.0,69.26,3.4,1,1566,1843.0,121.58,1019,1375,1762.0,847,1165,1783.0,755,880.0,228,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.2,182.08,8016.2,5.57,337.78,291.6,13.47,50.57,5.17,0,897,2703.0,182.08,92,482,1384.0,118,1327,492.0,3084,881.0,229,True,False,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.36,198.91,13742.14,7.44,338.41,423.63,11.92,57.71,2.71,1,3232,876.0,198.91,565,1916,1404.0,1660,774,872.0,172,881.0,230,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.19,236.03,1198.94,6.14,374.1,436.24,11.09,99.78,4.09,1,3161,762.0,236.03,3,828,2102.0,1854,542,3052.0,1831,882.0,231,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.98,181.71,18194.55,8.26,371.15,201.62,11.27,68.19,3.41,1,2315,1356.0,181.71,1208,2553,2054.0,2,588,1682.0,772,884.0,234,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
11.53,183.26,4111.79,7.42,398.96,475.26,10.84,69.42,3.0,0,1353,2775.0,183.26,15,1895,2349.0,2369,477,1795.0,366,884.0,235,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.56,256.21,11245.74,7.21,329.34,369.56,15.64,51.15,2.29,1,323,435.0,256.21,269,1703,1163.0,868,2158,519.0,53,885.0,236,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.91,173.78,14786.14,5.84,267.56,620.35,7.78,38.79,3.15,0,1361,221.0,173.78,694,635,131.0,3246,77,147.0,483,885.0,237,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.06,140.61,17941.81,6.28,376.05,402.59,12.44,29.47,3.4,1,361,1413.0,140.61,1167,935,2130.0,1354,959,39.0,756,885.0,238,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.18,209.63,15196.23,5.99,338.34,342.11,7.92,71.54,5.09,0,30,1491.0,209.63,760,722,1401.0,514,88,1941.0,3025,886.0,239,False,True,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.81,184.03,10112.21,6.54,309.45,441.59,11.44,77.51,3.72,0,2654,555.0,184.03,204,1143,655.0,1936,636,2346.0,1233,889.0,242,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.47,212.82,16679.67,5.44,366.6,358.91,6.13,46.66,4.99,1,2855,1698.0,212.82,975,427,1978.0,735,30,346.0,2958,890.0,244,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.99,180.8,24712.99,5.69,287.57,434.95,8.64,84.58,3.15,1,1574,2046.0,180.8,2147,549,304.0,1831,148,2726.0,485,890.0,245,True,True,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.95,203.15,11609.11,5.5,304.28,551.14,9.39,55.96,3.65,0,94,1322.0,203.15,311,450,553.0,3040,230,788.0,1109,891.0,246,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.38,223.33,27463.65,6.48,352.95,318.04,10.65,64.21,3.46,0,2272,2258.0,223.33,2478,1093,1745.0,277,424,1382.0,848,891.0,247,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.89,176.32,11697.61,8.2,376.78,383.02,12.68,57.28,2.87,0,1425,1988.0,176.32,323,2510,2136.0,1054,1043,853.0,256,894.0,251,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.95,168.88,17540.03,6.41,387.3,372.02,15.2,74.01,2.6,0,1873,1317.0,168.88,1107,1049,2257.0,907,2011,2119.0,131,896.0,256,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.45,198.49,19002.31,7.31,335.48,257.01,13.72,52.86,3.28,1,2311,941.0,198.49,1327,1801,1320.0,15,1413,609.0,620,896.0,257,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.03,213.65,25433.23,5.2,319.01,362.26,13.99,68.02,2.9,0,2126,2686.0,213.65,2231,335,870.0,776,1539,1669.0,283,896.0,259,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.66,206.92,29551.33,6.03,339.03,329.71,9.14,63.77,3.69,0,2160,2369.0,206.92,2677,741,1421.0,379,204,1342.0,1181,898.0,262,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.15,212.82,15017.75,5.54,319.49,279.45,12.85,75.03,4.81,0,3097,739.0,212.82,732,472,889.0,65,1110,2187.0,2806,900.0,265,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.85,224.06,23264.11,5.92,300.4,387.97,13.41,43.08,2.49,0,1644,1952.0,224.06,1975,681,486.0,1127,1303,240.0,98,901.0,268,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.95,170.44,23000.72,4.43,340.65,346.64,13.28,84.55,3.78,1,2381,235.0,170.44,1935,154,1456.0,568,1254,2723.0,1345,904.0,271,True,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.43,152.48,16318.73,5.97,313.06,412.92,9.97,68.51,4.1,0,1301,32.0,152.48,920,710,729.0,1497,302,1708.0,1854,906.0,272,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.78,193.08,15704.48,7.88,324.34,301.75,13.38,89.05,3.31,0,1058,1901.0,193.08,824,2295,1023.0,171,1296,2878.0,658,906.0,273,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.79,254.43,12490.56,5.99,291.2,576.05,11.67,80.7,2.81,1,2786,2648.0,254.43,397,719,343.0,3155,690,2548.0,223,906.0,275,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.43,240.08,10823.3,8.42,317.3,426.18,8.08,49.27,3.17,0,2578,2278.0,240.08,245,2650,826.0,1705,104,439.0,503,908.0,276,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.95,205.89,15189.33,3.02,283.87,406.31,19.13,65.64,1.84,1,2796,2466.0,205.89,758,27,264.0,1414,3047,1489.0,10,910.0,278,False,False,False,True,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.37,204.04,8524.87,9.47,429.81,328.57,11.17,88.89,3.68,1,1491,1619.0,204.04,111,3046,2464.0,369,564,2873.0,1168,910.0,279,False,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.6,202.34,15173.47,7.25,373.65,315.48,15.01,76.88,3.24,1,701,2345.0,202.34,755,1739,2095.0,258,1934,2303.0,577,911.0,280,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.13,209.74,11643.66,6.59,326.39,509.66,11.27,67.53,3.07,0,2957,2519.0,209.74,319,1190,1074.0,2752,589,1632.0,415,912.0,281,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.73,183.92,9258.77,8.01,345.07,320.67,12.07,56.44,3.96,1,3145,1142.0,183.92,151,2375,1564.0,291,822,811.0,1652,912.0,282,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.51,172.5,18328.7,6.91,351.42,377.08,10.68,68.85,3.7,0,1752,1729.0,172.5,1230,1459,1709.0,976,435,1737.0,1204,913.0,283,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.92,200.94,17397.4,6.76,279.2,380.5,11.26,31.97,3.75,0,1878,609.0,200.94,1077,1320,213.0,1023,583,59.0,1278,914.0,284,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
